city,state_id,state_name,lat,lng
Franklin,NE,Nebraska,40.0966,-98.9514
Sweet Home,AR,Arkansas,34.6707,-92.2465
Valley City,OH,Ohio,41.2336,-81.9396
Warsaw,MN,Minnesota,44.2576,-93.3771
Volente,TX,Texas,30.4454,-97.908
McLeansville,NC,North Carolina,36.1045,-79.6554
Laurys Station,PA,Pennsylvania,40.7232,-75.5366
Metolius,OR,Oregon,44.5875,-121.176
Garrett,TX,Texas,32.3681,-96.6543
West Logan,OH,Ohio,39.538,-82.4286
Lewisburg,KY,Kentucky,36.9872,-86.9502
Santa Susana,CA,California,34.2586,-118.6642
White,GA,Georgia,34.2823,-84.7481
Walthill,NE,Nebraska,42.1489,-96.4929
Lakewood Park,TN,Tennessee,35.6481,-86.1357
Aurora,OR,Oregon,45.2284,-122.7573
Frankfort,MI,Michigan,44.6361,-86.2332
Mifflinville,PA,Pennsylvania,41.0307,-76.2995
Powers,OR,Oregon,42.8859,-124.0734
Galeton,PA,Pennsylvania,41.7338,-77.6454
Simsboro,LA,Louisiana,32.5323,-92.7839
Coleman,FL,Florida,28.8028,-82.0707
Eldon,IA,Iowa,40.9181,-92.2182
Patoka,IN,Indiana,38.4008,-87.5874
Brookneal,VA,Virginia,37.0532,-78.9485
Falkner,MS,Mississippi,34.838,-88.9424
Tres Pinos,CA,California,36.7904,-121.3105
Terramuggus,CT,Connecticut,41.6343,-72.4693
Gifford,IL,Illinois,40.3079,-88.0214
Chelyan,WV,West Virginia,38.1958,-81.4928
Greenview,IL,Illinois,40.0849,-89.7406
Lobelville,TN,Tennessee,35.7508,-87.7958
Sunray,OK,Oklahoma,34.4112,-97.9602
Flat Lick,KY,Kentucky,36.8353,-83.7598
Sioux Rapids,IA,Iowa,42.8916,-95.1484
Avella,PA,Pennsylvania,40.2737,-80.4672
Santa Fe Foothills,NM,New Mexico,35.6279,-105.898
Eagle,NE,Nebraska,40.8161,-96.4329
Greeley Hill,CA,California,37.7505,-120.1228
East Brady,PA,Pennsylvania,40.9836,-79.6131
Alma,KS,Kansas,39.0152,-96.2871
Ottoville,OH,Ohio,40.9342,-84.3383
Blue River,CO,Colorado,39.4362,-106.035
Howe,OK,Oklahoma,34.9496,-94.6403
Leadington,MO,Missouri,37.8343,-90.4807
Steele,ND,North Dakota,46.8568,-99.9181
Clarksburg,TN,Tennessee,35.8705,-88.3937
Lawrence,MI,Michigan,42.2157,-86.0534
Mechanicsburg,IL,Illinois,39.8021,-89.4067
Lime Ridge,PA,Pennsylvania,41.024,-76.3504
Seville,FL,Florida,29.3364,-81.5066
Owensville,OH,Ohio,39.1242,-84.1366
Bridger,MT,Montana,45.2946,-108.9167
Americus,KS,Kansas,38.5066,-96.2615
Auxier,KY,Kentucky,37.7356,-82.7663
Pineville,MO,Missouri,36.5756,-94.3916
Temple,OK,Oklahoma,34.273,-98.235
Mounds,IL,Illinois,37.1145,-89.2023
Bechtelsville,PA,Pennsylvania,40.371,-75.6307
La Veta,CO,Colorado,37.5085,-105.0085
Glenmoore,PA,Pennsylvania,40.0868,-75.782
South New Castle,PA,Pennsylvania,40.9748,-80.3456
St. Michaels,AZ,Arizona,35.6606,-109.0962
Laurie,MO,Missouri,38.208,-92.8253
Denali Park,AK,Alaska,63.5909,-148.7107
Montezuma,KS,Kansas,37.5925,-100.45
Old Field,NY,New York,40.9614,-73.1324
Philo,OH,Ohio,39.8613,-81.9087
Kinmundy,IL,Illinois,38.7729,-88.8527
Concrete,WA,Washington,48.537,-121.751
New London,MO,Missouri,39.5844,-91.3987
Keosauqua,IA,Iowa,40.7347,-91.9604
Attica,MI,Michigan,43.0313,-83.1607
Far Hills,NJ,New Jersey,40.6906,-74.6257
Chassell,MI,Michigan,47.0316,-88.5285
Browerville,MN,Minnesota,46.0805,-94.8645
Sterrett,AL,Alabama,33.449,-86.4645
Vandiver,AL,Alabama,33.4601,-86.5247
Groveton,NH,New Hampshire,44.6048,-71.5201
Camden,NC,North Carolina,36.325,-76.17
Okoboji,IA,Iowa,43.3908,-95.1389
Little Rock,MN,Minnesota,47.8667,-95.106
Meadow,TX,Texas,33.3377,-102.2058
Humboldt,NE,Nebraska,40.1658,-95.9443
Roosevelt,NJ,New Jersey,40.2212,-74.473
Selma,OR,Oregon,42.2797,-123.6151
Sarepta,LA,Louisiana,32.8963,-93.4517
Owyhee,NV,Nevada,41.9165,-116.1825
Stonewall,MS,Mississippi,32.1364,-88.7958
Heidelberg,MS,Mississippi,31.8897,-88.9878
Atwater,OH,Ohio,41.0258,-81.16
Altus,AR,Arkansas,35.4468,-93.7644
Spiceland,IN,Indiana,39.8433,-85.426
Highfield-Cascade,MD,Maryland,39.7136,-77.4946
Logan,NM,New Mexico,35.3576,-103.4426
Hazel Green,WI,Wisconsin,42.5341,-90.4361
Marion,SD,South Dakota,43.4236,-97.2605
South Wallins,KY,Kentucky,36.8152,-83.4044
Southwest Sandhill,TX,Texas,31.557,-102.9066
Pinon,AZ,Arizona,36.0992,-110.2209
Harriston,VA,Virginia,38.212,-78.8283
Stockertown,PA,Pennsylvania,40.7547,-75.2627
Togiak,AK,Alaska,59.0693,-160.4728
Dilworthtown,PA,Pennsylvania,39.9032,-75.5709
New Waverly,TX,Texas,30.5374,-95.4822
Dollar Point,CA,California,39.1899,-120.1083
Chama,NM,New Mexico,36.8931,-106.5843
Lowden,IA,Iowa,41.8589,-90.923
Chain O' Lakes,WI,Wisconsin,44.3318,-89.1672
Billings,MO,Missouri,37.0641,-93.5551
Bellaire,MI,Michigan,44.9739,-85.2057
Walton,IN,Indiana,40.6622,-86.2441
Valliant,OK,Oklahoma,34.0058,-95.0861
Donnellson,IA,Iowa,40.6453,-91.5641
Hoagland,IN,Indiana,40.952,-84.9955
Tallaboa,PR,Puerto Rico,17.9935,-66.7067
Schaefferstown,PA,Pennsylvania,40.2968,-76.2939
Liberty,MS,Mississippi,31.1611,-90.8006
La Union,NM,New Mexico,31.9508,-106.6622
Butte Valley,CA,California,39.6571,-121.6363
Melville,LA,Louisiana,30.6917,-91.7485
Graniteville,VT,Vermont,44.1463,-72.4818
Afton,OK,Oklahoma,36.6965,-94.9575
Rosendale,WI,Wisconsin,43.808,-88.6732
Silver Lake,MN,Minnesota,44.9041,-94.1986
Newport,DE,Delaware,39.7135,-75.6046
Vass,NC,North Carolina,35.2533,-79.2845
Morrisdale,PA,Pennsylvania,40.9484,-78.2277
Hallock,MN,Minnesota,48.7659,-96.9427
East Gull Lake,MN,Minnesota,46.3948,-94.3548
Elizabeth,IL,Illinois,42.3164,-90.2216
North Edwards,CA,California,35.0474,-117.8093
Midvale,OH,Ohio,40.4358,-81.37
Boyden,IA,Iowa,43.1892,-96.0032
Kindred,ND,North Dakota,46.6494,-97.0169
Ganado,AZ,Arizona,35.7016,-109.5504
Genoa,NE,Nebraska,41.4462,-97.7322
Bird Island,MN,Minnesota,44.7648,-94.8949
Napoleon,MI,Michigan,42.1658,-84.2416
Valley Head,AL,Alabama,34.5558,-85.6224
Valley Brook,OK,Oklahoma,35.4027,-97.4814
Dennisville,NJ,New Jersey,39.2018,-74.8217
St. Joseph,TN,Tennessee,35.0331,-87.5007
Martin Lake,MN,Minnesota,45.3824,-93.0885
Ostrander,OH,Ohio,40.269,-83.2075
Dorchester,WI,Wisconsin,45.0025,-90.3308
Meredosia,IL,Illinois,39.8308,-90.5569
Gibson,GA,Georgia,33.2334,-82.5959
Emerson,NE,Nebraska,42.2783,-96.7263
Ransom Canyon,TX,Texas,33.5303,-101.6838
Mountainair,NM,New Mexico,34.5212,-106.2392
South Lebanon,OR,Oregon,44.5055,-122.8959
Thornton,CA,California,38.2309,-121.4249
Deckerville,MI,Michigan,43.5265,-82.742
East Conemaugh,PA,Pennsylvania,40.3476,-78.8861
Teviston,CA,California,35.9289,-119.2783
Kyle,SD,South Dakota,43.4245,-102.1801
Bradenton Beach,FL,Florida,27.4651,-82.6958
Waterloo,CA,California,38.0365,-121.1846
Raleigh,FL,Florida,29.4479,-82.468
Afton,IA,Iowa,41.0276,-94.1953
Waterproof,LA,Louisiana,31.8073,-91.3861
Cecilton,MD,Maryland,39.4047,-75.8675
Silverdale,PA,Pennsylvania,40.3473,-75.2718
Winnebago,NE,Nebraska,42.2383,-96.4716
Durhamville,NY,New York,43.1225,-75.665
Sodus Point,NY,New York,43.264,-76.9954
Cedar Hill,NM,New Mexico,36.9424,-107.8862
Greenevers,NC,North Carolina,34.8271,-77.9251
Mahinahina,HI,Hawaii,20.954,-156.6564
South Canal,OH,Ohio,41.1761,-80.9866
Bassett,VA,Virginia,36.7615,-79.9866
Knippa,TX,Texas,29.3076,-99.6329
Winslow,IN,Indiana,38.3834,-87.213
Rushville,NE,Nebraska,42.7134,-102.4665
Lakeville,NY,New York,42.8367,-77.703
Logan,KS,Kansas,39.6617,-99.5673
Chevy Chase Section Three,MD,Maryland,38.9793,-77.0742
Westbrook,MN,Minnesota,44.0422,-95.4374
Saugatuck,MI,Michigan,42.6592,-86.2061
Crocker,MO,Missouri,37.948,-92.2676
Hazelton,ID,Idaho,42.5953,-114.1366
Hopland,CA,California,38.9691,-123.1173
Teton,ID,Idaho,43.8871,-111.6723
Wells,TX,Texas,31.4916,-94.9473
Sharpsville,IN,Indiana,40.3797,-86.0869
Cascade,ID,Idaho,44.5087,-116.0425
Rising Star,TX,Texas,32.0976,-98.9665
Millerton,NY,New York,41.9534,-73.5113
McCloud,CA,California,41.2541,-122.1361
Seis Lagos,TX,Texas,33.071,-96.5665
Benton,KS,Kansas,37.7882,-97.1078
Ninilchik,AK,Alaska,60.0745,-151.3843
Murray,CT,Connecticut,41.1974,-73.2895
Crofton,NE,Nebraska,42.7315,-97.4986
Dibble,OK,Oklahoma,35.0151,-97.6273
Franklin,AL,Alabama,32.4513,-85.7864
Rockaway Beach,MO,Missouri,36.7019,-93.1617
Glasford,IL,Illinois,40.5728,-89.813
Porum,OK,Oklahoma,35.3571,-95.2637
Vienna,MO,Missouri,38.1874,-91.9501
Lemont Furnace,PA,Pennsylvania,39.9103,-79.6628
Van Buren,IN,Indiana,40.6157,-85.5039
Bajandas,PR,Puerto Rico,18.1601,-65.7831
Frontón,PR,Puerto Rico,18.3097,-66.5603
South Webster,OH,Ohio,38.8169,-82.7282
Walhalla,ND,North Dakota,48.9211,-97.9176
Buras,LA,Louisiana,29.3528,-89.5247
Clay City,IL,Illinois,38.6858,-88.3486
Cankton,LA,Louisiana,30.3455,-92.113
Courtland,AL,Alabama,34.6703,-87.326
Marshallville,OH,Ohio,40.8997,-81.7329
Export,PA,Pennsylvania,40.417,-79.6232
Hooper,NE,Nebraska,41.6116,-96.5487
Cass Lake,MN,Minnesota,47.3792,-94.5993
Bolton,OH,Ohio,40.9431,-81.1253
Geary,OK,Oklahoma,35.5923,-98.2911
Mankato,KS,Kansas,39.7871,-98.2083
Buffalo,IN,Indiana,40.888,-86.7374
Jolivue,VA,Virginia,38.1148,-79.0668
Menan,ID,Idaho,43.7218,-111.9925
Hilshire Village,TX,Texas,29.7908,-95.4885
Port Royal,PA,Pennsylvania,40.5338,-77.3894
Riverton,KS,Kansas,37.0732,-94.706
Long Grove,IA,Iowa,41.6923,-90.5803
Lansing,IA,Iowa,43.3602,-91.2256
Gardiner,MT,Montana,45.057,-110.7421
Aurelia,IA,Iowa,42.7131,-95.4368
Diablo Grande,CA,California,37.4009,-121.2629
Mesquite,NM,New Mexico,32.167,-106.6885
Boston,VA,Virginia,37.6039,-75.8437
Richfield,NC,North Carolina,35.4716,-80.2586
Montandon,PA,Pennsylvania,40.9654,-76.8529
Lilydale,MN,Minnesota,44.9095,-93.1305
Crystal,MI,Michigan,43.2642,-84.9276
Carthage,IN,Indiana,39.7366,-85.5715
Turtle Lake,WI,Wisconsin,45.3933,-92.1452
Andale,KS,Kansas,37.7916,-97.6276
Newman Grove,NE,Nebraska,41.7469,-97.7767
Matinecock,NY,New York,40.864,-73.5818
Dryden,VA,Virginia,36.7764,-82.9433
Walker,MN,Minnesota,47.0906,-94.5885
Argyle,WI,Wisconsin,42.7014,-89.8657
Hot Sulphur Springs,CO,Colorado,40.0748,-106.1032
El Rancho Vela,TX,Texas,26.4038,-98.7691
Royal Center,IN,Indiana,40.8643,-86.5001
Brinnon,WA,Washington,47.6689,-122.9248
Lake Waukomis,MO,Missouri,39.2306,-94.6386
Pittsville,WI,Wisconsin,44.439,-90.1301
Wishek,ND,North Dakota,46.2554,-99.5546
Palo Alto,PA,Pennsylvania,40.6861,-76.1699
Friedensburg,PA,Pennsylvania,40.6078,-76.2284
Walker,IA,Iowa,42.2874,-91.781
Bulls Gap,TN,Tennessee,36.2615,-83.0788
Waverly Hall,GA,Georgia,32.6837,-84.7378
Aplington,IA,Iowa,42.5819,-92.8835
Elizabeth,WV,West Virginia,39.0616,-81.3979
Flat Top Mountain,TN,Tennessee,35.3319,-85.2
Stephenson,MI,Michigan,45.4137,-87.6091
Schroon Lake,NY,New York,43.8345,-73.7647
Mission,OR,Oregon,45.6586,-118.6655
Lamboglia,PR,Puerto Rico,17.9847,-65.9859
Cammack Village,AR,Arkansas,34.7808,-92.3449
Ringoes,NJ,New Jersey,40.4327,-74.8722
Gratis,OH,Ohio,39.6485,-84.5286
Cedar Crest,NM,New Mexico,35.1114,-106.3802
Morgandale,OH,Ohio,41.267,-80.7958
Browning,MT,Montana,48.5564,-113.0151
Beaverdale,IA,Iowa,40.8539,-91.2072
Blue Ridge,AZ,Arizona,34.6407,-111.1073
Quinter,KS,Kansas,39.0666,-100.2347
Hubbard Lake,MI,Michigan,44.8108,-83.5605
Rockford,AL,Alabama,32.8895,-86.215
New Salem,PA,Pennsylvania,39.9037,-76.7912
Pisgah,AL,Alabama,34.6844,-85.846
Annabella,UT,Utah,38.7059,-112.0587
Idamay,WV,West Virginia,39.493,-80.2572
Braceville,IL,Illinois,41.228,-88.2464
Cedar Flat,CA,California,39.2101,-120.0965
Marion,TX,Texas,29.5726,-98.143
Benjamin,UT,Utah,40.0968,-111.729
Ricardo,TX,Texas,27.4186,-97.8476
Valley Springs,SD,South Dakota,43.5824,-96.4656
Gulf Stream,FL,Florida,26.4894,-80.0573
Grand Rapids,OH,Ohio,41.4078,-83.868
Drexel,MO,Missouri,38.5005,-94.6025
Benton,MO,Missouri,37.099,-89.5624
Blue Hill,NE,Nebraska,40.3328,-98.4483
Lockport Heights,IL,Illinois,41.6215,-88.0224
Komatke,AZ,Arizona,33.2953,-112.1615
Enlow,PA,Pennsylvania,40.4523,-80.2317
Darlington,IN,Indiana,40.1074,-86.7769
Abbottstown,PA,Pennsylvania,39.8843,-76.9888
Bogue,NC,North Carolina,34.698,-77.0311
Kendall,WA,Washington,48.9156,-122.1336
North Key Largo,FL,Florida,25.2574,-80.3242
South Ashburnham,MA,Massachusetts,42.6138,-71.9384
Rockford,OH,Ohio,40.6912,-84.6497
Mesa del Caballo,AZ,Arizona,34.286,-111.2952
Morven,GA,Georgia,30.9434,-83.5003
Frost,TX,Texas,32.0788,-96.8084
Carolina,RI,Rhode Island,41.4625,-71.6585
Parks,LA,Louisiana,30.2172,-91.8271
Arbon Valley,ID,Idaho,42.8847,-112.5942
Harwick,PA,Pennsylvania,40.5562,-79.8054
Brandon,WI,Wisconsin,43.7352,-88.7819
Route 7 Gateway,CT,Connecticut,41.3171,-73.4746
Arnold,NE,Nebraska,41.4231,-100.1936
New Waterford,OH,Ohio,40.8478,-80.6188
Lewisville,AR,Arkansas,33.3643,-93.5751
Akins,OK,Oklahoma,35.5043,-94.67
Lompico,CA,California,37.11,-122.0523
Papaikou,HI,Hawaii,19.7917,-155.0963
Foristell,MO,Missouri,38.8156,-90.9627
Coulterville,IL,Illinois,38.185,-89.6045
Carlsborg,WA,Washington,48.0842,-123.1697
Washington Boro,PA,Pennsylvania,40.0017,-76.4671
La Jara,CO,Colorado,37.2735,-105.9597
Lyons,IN,Indiana,38.9884,-87.0812
Pioneer Junction,MT,Montana,48.3157,-115.5182
Dayton,WY,Wyoming,44.8733,-107.2624
Millville,CA,California,40.5576,-122.1697
Oklahoma,PA,Pennsylvania,41.11,-78.7356
Clarksville City,TX,Texas,32.5329,-94.8946
Levan,UT,Utah,39.5561,-111.8607
Trezevant,TN,Tennessee,36.011,-88.6206
Westlake,FL,Florida,26.7549,-80.2984
Penryn,CA,California,38.8482,-121.1698
Edon,OH,Ohio,41.5562,-84.7693
Miner,MO,Missouri,36.8972,-89.5355
Gallant,AL,Alabama,34.0013,-86.2304
Forest Home,NY,New York,42.4529,-76.4693
Scooba,MS,Mississippi,32.8302,-88.4771
Svensen,OR,Oregon,46.1543,-123.6528
Vaughn,MT,Montana,47.5523,-111.5608
Middleton,TN,Tennessee,35.0593,-88.8902
Richland,MI,Michigan,42.3762,-85.4553
Grenloch,NJ,New Jersey,39.7825,-75.0562
Cherokee,AL,Alabama,34.7577,-87.967
Stone Harbor,NJ,New Jersey,39.0483,-74.7653
Bowman,GA,Georgia,34.2051,-83.0309
Parker,SD,South Dakota,43.3978,-97.1334
Occidental,CA,California,38.4004,-122.9349
Alger,OH,Ohio,40.7096,-83.8441
Hooper Bay,AK,Alaska,61.5262,-166.1146
Grover,WY,Wyoming,42.802,-110.9405
Walnut Grove,AL,Alabama,34.0641,-86.2863
Point Blank,TX,Texas,30.7473,-95.2163
Crescent,LA,Louisiana,30.2406,-91.2864
Worden,IL,Illinois,38.9316,-89.8402
Taylor,AR,Arkansas,33.0998,-93.4618
Acalanes Ridge,CA,California,37.9046,-122.0786
Plandome Heights,NY,New York,40.8021,-73.7049
New Bethlehem,PA,Pennsylvania,41.0044,-79.3283
Lawrence,PA,Pennsylvania,40.304,-80.122
Balsam Lake,WI,Wisconsin,45.4585,-92.4528
Breesport,NY,New York,42.1816,-76.7358
Santa Clara Pueblo,NM,New Mexico,35.9726,-106.0927
Light Oak,NC,North Carolina,35.2867,-81.4775
Green Lake,WI,Wisconsin,43.8441,-88.9561
Ola,AR,Arkansas,35.031,-93.2244
Round Hill Village,NV,Nevada,38.9937,-119.9233
Sister Bay,WI,Wisconsin,45.1835,-87.1271
Gadsden,AZ,Arizona,32.5564,-114.7811
Nevada,TX,Texas,33.0463,-96.3811
Adairville,KY,Kentucky,36.671,-86.856
West Salem,IL,Illinois,38.5198,-88.0092
Cameron,AZ,Arizona,35.8537,-111.4269
Bidwell,OH,Ohio,38.9248,-82.2856
Parker Strip,AZ,Arizona,34.2797,-114.1277
Paint,PA,Pennsylvania,40.242,-78.8501
Overbrook,KS,Kansas,38.7794,-95.5569
Crystal Springs,FL,Florida,28.183,-82.1539
Rockwell,IA,Iowa,42.98,-93.1872
Ramsey,IL,Illinois,39.1457,-89.1103
Kress,TX,Texas,34.3658,-101.7484
Joaquin,TX,Texas,31.9659,-94.0504
Dugger,IN,Indiana,39.0704,-87.259
East Herkimer,NY,New York,43.0316,-74.9636
Au Gres,MI,Michigan,44.0432,-83.6934
Downey,ID,Idaho,42.4288,-112.1233
Yemassee,SC,South Carolina,32.6733,-80.8515
Brookside,OH,Ohio,40.0708,-80.7607
Killbuck,OH,Ohio,40.496,-81.9823
Hills,IA,Iowa,41.5569,-91.5362
Colcord,OK,Oklahoma,36.2647,-94.6923
Log Cabin,TX,Texas,32.223,-96.0223
Cumberland,OK,Oklahoma,34.0609,-96.5925
Velda Village Hills,MO,Missouri,38.6923,-90.2877
Rainbow City,AZ,Arizona,33.8731,-109.9763
Odell,IL,Illinois,41.0023,-88.523
Finzel,MD,Maryland,39.7018,-78.952
Alpaugh,CA,California,35.889,-119.4858
Sheridan,MT,Montana,45.4588,-112.1946
Matherville,IL,Illinois,41.2594,-90.6055
Tomás de Castro,PR,Puerto Rico,18.184,-66.0186
Tribes Hill,NY,New York,42.9479,-74.2989
Bernville,PA,Pennsylvania,40.4334,-76.1107
Ferguson,KY,Kentucky,37.0632,-84.5922
Troy,ID,Idaho,46.738,-116.7731
Bolton,MS,Mississippi,32.3546,-90.4586
Farmersville,IL,Illinois,39.4412,-89.6521
Dorris,CA,California,41.9644,-121.9205
Greens Landing,PA,Pennsylvania,41.9312,-76.5403
Oak Grove,AL,Alabama,33.1927,-86.304
Boyce,VA,Virginia,39.0933,-78.0601
Many Farms,AZ,Arizona,36.3532,-109.6271
Lake Santee,IN,Indiana,39.4078,-85.3066
Scottsmoor,FL,Florida,28.768,-80.871
Lincoln Heights,OH,Ohio,40.7673,-82.4795
Frenchburg,KY,Kentucky,37.9542,-83.6226
Odebolt,IA,Iowa,42.3119,-95.2545
Church Hill,MD,Maryland,39.1452,-75.9808
Jarratt,VA,Virginia,36.816,-77.4689
Beauxart Gardens,TX,Texas,29.9585,-94.0354
Francesville,IN,Indiana,40.9853,-86.8834
Pennville,IN,Indiana,40.4919,-85.147
Harlem,MT,Montana,48.5318,-108.7847
Memphis,IN,Indiana,38.4891,-85.7679
Rennerdale,PA,Pennsylvania,40.4002,-80.1396
Boswell,OK,Oklahoma,34.0278,-95.8685
Mount Jewett,PA,Pennsylvania,41.7246,-78.6443
Hesperia,MI,Michigan,43.5691,-86.0407
Vassar,KS,Kansas,38.6495,-95.6114
Excel,AL,Alabama,31.4264,-87.3433
Branford,FL,Florida,29.9623,-82.9243
Monroe,IN,Indiana,40.7451,-84.9409
White Mills,PA,Pennsylvania,41.535,-75.2021
Martin,LA,Louisiana,32.0982,-93.2193
Winter Park,CO,Colorado,39.8785,-105.7828
West Wood,UT,Utah,39.6051,-110.8424
Nickerson,KS,Kansas,38.1488,-98.0883
Dresser,WI,Wisconsin,45.3616,-92.6344
Toksook Bay,AK,Alaska,60.5333,-165.1557
Dyer,AR,Arkansas,35.4944,-94.1388
Lewiston,MI,Michigan,44.8771,-84.3047
Shelter Cove,CA,California,40.0389,-124.0558
Chamita,NM,New Mexico,36.0706,-106.0974
St. Jo,TX,Texas,33.695,-97.5231
Downsville,MD,Maryland,39.5549,-77.8016
Hermitage,AR,Arkansas,33.4474,-92.1714
Belle Center,OH,Ohio,40.509,-83.7453
Bloomfield,NE,Nebraska,42.5984,-97.6481
Alexis,IL,Illinois,41.063,-90.5555
Mosses,AL,Alabama,32.1802,-86.6888
Valders,WI,Wisconsin,44.0696,-87.8858
Sanford,MI,Michigan,43.6777,-84.3803
Jupiter Island,FL,Florida,27.0451,-80.1101
Norvelt,PA,Pennsylvania,40.205,-79.497
Cimarron,NM,New Mexico,36.5083,-104.9104
Lookingglass,OR,Oregon,43.1848,-123.4999
Preston,MD,Maryland,38.7112,-75.9087
Linn Valley,KS,Kansas,38.3758,-94.712
Happy Camp,CA,California,41.8104,-123.3892
Utica,MS,Mississippi,32.1061,-90.6221
Rancho Mesa Verde,AZ,Arizona,32.5944,-114.6551
Misericordia University,PA,Pennsylvania,41.346,-75.971
Heritage Creek,KY,Kentucky,38.0951,-85.6125
Calvert Beach,MD,Maryland,38.4728,-76.4895
White Deer,TX,Texas,35.4332,-101.1751
Riceville,IA,Iowa,43.362,-92.5538
Washington,LA,Louisiana,30.615,-92.0594
Michie,TN,Tennessee,35.0604,-88.4257
Hollister,NC,North Carolina,36.2593,-77.9363
Gaston,IN,Indiana,40.314,-85.501
North Light Plant,NM,New Mexico,36.867,-108.033
Garysburg,NC,North Carolina,36.4479,-77.5603
Clay Center,NE,Nebraska,40.5256,-98.055
Atlanta,IN,Indiana,40.2139,-86.027
Watkins,MN,Minnesota,45.3153,-94.412
Burgin,KY,Kentucky,37.7543,-84.7632
Port Gibson,NY,New York,43.0334,-77.1569
Griggstown,NJ,New Jersey,40.44,-74.5989
Sedan,KS,Kansas,37.1284,-96.1848
Wellston,OK,Oklahoma,35.686,-97.0615
Magas Arriba,PR,Puerto Rico,18.0233,-66.7664
East Bernstadt,KY,Kentucky,37.1923,-84.1209
East Stone Gap,VA,Virginia,36.8657,-82.7435
Estelline,SD,South Dakota,44.5768,-96.9011
Marblehead,OH,Ohio,41.5236,-82.7285
Butler,OH,Ohio,40.5896,-82.4211
Las Croabas,PR,Puerto Rico,18.3695,-65.6293
Greers Ferry,AR,Arkansas,35.5674,-92.1688
Lecompton,KS,Kansas,39.0358,-95.3929
St. Paul,VA,Virginia,36.9068,-82.3163
Allenwood,NJ,New Jersey,40.1384,-74.1032
Quinhagak,AK,Alaska,59.7511,-161.8992
Fort Braden,FL,Florida,30.4308,-84.5346
La France,SC,South Carolina,34.6115,-82.7667
Lake Park,GA,Georgia,30.6851,-83.1873
Spring Valley,OH,Ohio,39.6102,-84.007
Tohatchi,NM,New Mexico,35.8423,-108.7503
Klawock,AK,Alaska,55.5556,-133.0868
Accomac,VA,Virginia,37.7196,-75.6673
Arendtsville,PA,Pennsylvania,39.9233,-77.2999
Piper City,IL,Illinois,40.7562,-88.189
Freeport,MN,Minnesota,45.6626,-94.6888
Trego,MT,Montana,48.6558,-114.929
La Vernia,TX,Texas,29.3542,-98.1219
Earlville,NY,New York,42.7401,-75.5436
Keys,OK,Oklahoma,35.8022,-94.9606
Seabeck,WA,Washington,47.6436,-122.8222
Black Rock,AR,Arkansas,36.107,-91.1074
Wedowee,AL,Alabama,33.3078,-85.4864
Robbinsville,NC,North Carolina,35.3217,-83.8094
Taconic Shores,NY,New York,42.1193,-73.5531
Oakman,AL,Alabama,33.7141,-87.389
Quitman,AR,Arkansas,35.3817,-92.2147
Matlacha,FL,Florida,26.6303,-82.0718
Coalmont,TN,Tennessee,35.3458,-85.7113
North Haven,NY,New York,41.023,-72.314
Roseville,IL,Illinois,40.7307,-90.6638
Womens Bay,AK,Alaska,57.696,-152.6276
Merrill,MI,Michigan,43.4091,-84.3345
Belleville,AR,Arkansas,35.0915,-93.4458
Kiowa,KS,Kansas,37.0174,-98.4848
Benton,WI,Wisconsin,42.57,-90.3835
Tetherow,OR,Oregon,44.0389,-121.3667
New Vernon,NJ,New Jersey,40.7343,-74.4877
Epps,LA,Louisiana,32.6038,-91.4814
New Preston,CT,Connecticut,41.6813,-73.3523
Marion,MI,Michigan,44.1006,-85.1438
Reece City,AL,Alabama,34.0772,-86.0345
Deerfield,KS,Kansas,37.9819,-101.1332
St. Stephen,MN,Minnesota,45.701,-94.2742
Hankinson,ND,North Dakota,46.0734,-96.8918
Hoonah,AK,Alaska,58.1118,-135.4248
Lafitte,LA,Louisiana,29.6957,-90.0995
Ridgeside,TN,Tennessee,35.0349,-85.247
Laurel,NY,New York,40.9728,-72.556
Ashland,MT,Montana,45.5977,-106.2975
Danville,OH,Ohio,40.4473,-82.2612
Woodland,NC,North Carolina,36.3306,-77.2149
Moores Hill,IN,Indiana,39.1129,-85.0892
Savoonga,AK,Alaska,63.6797,-170.4831
North Topsail Beach,NC,North Carolina,34.4931,-77.434
Deer River,MN,Minnesota,47.3391,-93.7929
Clark Fork,ID,Idaho,48.1472,-116.1768
Corfu,NY,New York,42.9611,-78.4028
East Tulare Villa,CA,California,36.2038,-119.2803
New Berlin,TX,Texas,29.4892,-98.1094
Little Rock,SC,South Carolina,34.4691,-79.39
Grazierville,PA,Pennsylvania,40.6576,-78.2713
Welcome,MN,Minnesota,43.6662,-94.6073
Exira,IA,Iowa,41.5919,-94.8811
Springport,MI,Michigan,42.3783,-84.6965
Detroit,TX,Texas,33.6601,-95.2665
Fripp Island,SC,South Carolina,32.3231,-80.4789
Greendale,MO,Missouri,38.6938,-90.3125
Glenwood,GA,Georgia,32.1805,-82.6709
Beatty,NV,Nevada,36.9474,-116.7337
Mulberry Grove,IL,Illinois,38.9245,-89.2662
Cissna Park,IL,Illinois,40.567,-87.8922
McGill,NV,Nevada,39.4019,-114.7775
Richardton,ND,North Dakota,46.8841,-102.3332
Rosedale,IN,Indiana,39.6225,-87.2817
Courtland,MS,Mississippi,34.2411,-89.9433
Baroda,MI,Michigan,41.9541,-86.4879
Eden,MD,Maryland,38.2792,-75.6533
